id,split,label_bin
12012.json,test,0
5966.json,train,1
6081.json,train,1
5934.json,train,1
7921.json,train,1
802.json,train,1
7511.json,train,0
139.json,test,0
3139.json,train,0
5402.json,train,0
10282.json,test,1
6078.json,train,1
10691.json,train,0
8621.json,train,0
4921.json,train,1
3712.json,train,0
6797.json,train,0
1949.json,train,0
12210.json,test,1
8593.json,train,1
11855.json,train,0
11948.json,train,1
5347.json,train,0
741.json,train,0
10026.json,train,0
12051.json,test,0
11423.json,train,1
10742.json,train,0
5850.json,train,1
4412.json,train,0
10798.json,train,1
10507.json,train,0
11322.json,train,0
13080.json,valid,0
3871.json,train,1
10069.json,test,1
463.json,train,0
11448.json,train,1
3971.json,train,1
13409.json,test,1
804.json,valid,1
9136.json,train,1
10491.json,train,1
5136.json,train,0
5517.json,valid,0
1060.json,train,0
10537.json,valid,0
8592.json,train,1
6278.json,train,0
12624.json,train,1
1742.json,train,1
3205.json,train,1
2968.json,train,0
9000.json,train,0
1840.json,train,0
12179.json,test,1
205.json,train,1
6101.json,train,0
5296.json,train,1
11915.json,train,1
2116.json,train,1
2378.json,train,0
6671.json,train,0
138.json,train,0
9726.json,train,1
11668.json,train,1
2584.json,train,1
11532.json,train,1
773.json,train,0
3759.json,train,0
11407.json,train,1
4879.json,train,0
2949.json,train,1
1046.json,test,1
4609.json,test,1
2471.json,train,1
2654.json,train,1
8283.json,train,1
9853.json,train,1
3769.json,train,1
7545.json,test,1
6124.json,train,1
4931.json,valid,1
10910.json,train,1
12407.json,train,1
9383.json,test,1
1171.json,train,1
6408.json,train,0
11232.json,train,1
12987.json,test,0
2073.json,train,1
780.json,train,0
4243.json,test,0
13295.json,train,1
12255.json,train,0
9445.json,train,1
9989.json,train,0
310.json,train,0
9430.json,train,0
1738.json,train,0
942.json,train,0
337.json,valid,1
11271.json,valid,0
13419.json,valid,1
4323.json,test,0
6556.json,train,0
9212.json,train,1
10825.json,train,0
4991.json,valid,1
10038.json,train,1
10588.json,train,0
1788.json,train,0
4305.json,train,1
12707.json,train,1
9905.json,train,0
10734.json,train,0
9072.json,train,0
2894.json,test,1
4150.json,train,1
4050.json,valid,1
2306.json,train,0
12961.json,test,1
10566.json,train,0
11828.json,train,1
4255.json,train,1
5111.json,train,1
8763.json,train,0
6014.json,train,0
8764.json,test,0
7040.json,train,1
2595.json,train,1
7049.json,train,0
2852.json,test,0
10510.json,train,0
1089.json,train,0
680.json,train,1
10739.json,test,0
4056.json,valid,1
3785.json,train,0
3878.json,train,1
13426.json,train,0
115.json,train,0
13422.json,train,0
10043.json,train,1
5310.json,train,0
11392.json,train,1
1700.json,train,1
2901.json,valid,1
12478.json,test,1
9090.json,train,0
5950.json,test,0
2555.json,train,0
1078.json,train,1
1124.json,valid,1
8450.json,valid,1
5301.json,train,1
8345.json,train,1
6060.json,test,1
8448.json,train,0
1900.json,train,0
1634.json,train,0
12689.json,train,1
6657.json,valid,0
6643.json,valid,0
7641.json,train,0
2348.json,valid,0
12727.json,train,1
12214.json,test,0
255.json,test,0
4890.json,train,1
12571.json,test,0
4081.json,train,1
11315.json,train,0
7542.json,train,0
6332.json,train,0
9709.json,valid,1
4157.json,train,1
12312.json,train,0
8834.json,train,1
10925.json,train,0
1186.json,train,1
12709.json,train,1
2762.json,train,1
4815.json,train,1
8366.json,train,0
12196.json,valid,0
4589.json,train,1
12837.json,train,1
7985.json,train,1
4435.json,valid,1
661.json,train,1
6507.json,train,1
11186.json,train,1
2140.json,train,0
2174.json,train,1
5313.json,train,1
11746.json,train,0
7080.json,valid,0
8072.json,train,1
1168.json,train,1
2092.json,test,1
2625.json,test,0
10976.json,valid,0
3221.json,valid,0
11319.json,train,1
9898.json,valid,1
9405.json,test,0
11730.json,train,0
1001.json,train,1
976.json,train,0
12047.json,train,1
2082.json,train,0
1856.json,train,1
8699.json,train,1
12622.json,train,1
3996.json,train,1
3764.json,train,0
9164.json,train,1
10492.json,train,0
2084.json,train,1
1659.json,train,1
5427.json,train,0
13464.json,train,1
11695.json,train,1
7351.json,train,0
12123.json,train,0
10741.json,train,0
2016.json,valid,0
12105.json,train,1
11187.json,train,0
204.json,test,1
12788.json,train,1
1482.json,train,0
8588.json,train,0
12116.json,train,0
7863.json,train,0
12119.json,train,1
12302.json,train,1
51.json,train,0
2626.json,test,1
10718.json,train,0
12874.json,train,0
1820.json,train,0
8655.json,train,1
10020.json,train,0
12660.json,train,1
9480.json,test,1
40.json,test,0
9310.json,train,1
10631.json,test,1
10724.json,train,0
11014.json,train,0
3095.json,train,0
4059.json,train,1
1715.json,train,0
1959.json,train,1
1373.json,train,1
1140.json,train,0
12901.json,train,1
5363.json,test,1
3226.json,train,1
305.json,train,1
7824.json,train,0
5337.json,train,1
9516.json,test,1
12966.json,train,1
8500.json,valid,1
1185.json,train,0
9134.json,train,1
9611.json,train,1
7376.json,train,0
3778.json,train,1
10178.json,train,1
2013.json,train,0
4407.json,train,0
12315.json,train,0
5451.json,train,1
7535.json,train,0
11478.json,train,0
10505.json,train,1
2992.json,train,0
3739.json,train,1
9959.json,train,0
1394.json,test,1
11262.json,test,1
2478.json,train,0
4812.json,train,0
3922.json,train,0
1861.json,train,1
4983.json,train,1
1929.json,train,1
11977.json,train,1
4881.json,train,1
8085.json,train,0
3725.json,train,0
1609.json,train,1
6841.json,train,0
12559.json,train,0
9820.json,train,0
6764.json,train,1
340.json,test,0
3475.json,train,1
3236.json,train,1
4517.json,train,0
10704.json,train,1
5845.json,train,1
8310.json,train,0
9077.json,train,1
3831.json,valid,1
2059.json,train,1
2689.json,train,1
6077.json,train,1
6895.json,train,1
6430.json,train,1
12765.json,train,1
214.json,train,0
234.json,train,1
1332.json,train,1
5280.json,train,1
10426.json,train,1
12501.json,train,1
6159.json,train,0
11823.json,train,0
3359.json,valid,0
1832.json,train,1
5382.json,train,0
11255.json,train,0
8537.json,train,0
4052.json,train,0
3464.json,train,1
1409.json,test,1
4683.json,train,0
13110.json,train,0
737.json,test,1
982.json,train,1
7729.json,train,1
3381.json,test,0
5866.json,train,1
12242.json,train,0
4840.json,train,1
2993.json,test,0
6096.json,train,0
7577.json,test,0
13391.json,train,1
11854.json,valid,0
9203.json,train,0
13283.json,train,0
11871.json,valid,1
5851.json,train,1
7899.json,train,1
1068.json,train,0
696.json,train,1
3128.json,train,1
11711.json,test,0
10048.json,train,1
8394.json,train,0
11111.json,train,1
11607.json,train,1
12333.json,train,1
6931.json,train,0
6711.json,train,0
9363.json,train,0
10482.json,train,0
8063.json,train,1
12813.json,train,0
2035.json,train,0
1278.json,train,1
933.json,train,1
2235.json,train,0
8099.json,train,1
3724.json,train,1
6767.json,train,0
4462.json,train,1
13282.json,train,1
7761.json,train,1
2855.json,valid,1
3676.json,test,0
9571.json,train,1
1684.json,valid,1
6286.json,train,1
1741.json,valid,0
1159.json,train,1
5298.json,train,0
10136.json,train,1
5885.json,valid,1
3385.json,train,0
13381.json,train,1
10708.json,valid,1
3395.json,train,1
11359.json,valid,1
4271.json,train,0
3444.json,train,0
6609.json,train,0
9553.json,test,1
7183.json,train,0
3990.json,train,0
415.json,train,1
371.json,train,0
10471.json,train,1
10556.json,valid,0
4389.json,train,0
2612.json,train,1
6996.json,train,1
12421.json,train,0
6094.json,train,1
973.json,train,0
4512.json,train,1
3894.json,train,0
12042.json,valid,0
2776.json,train,0
11031.json,train,0
4468.json,train,0
6980.json,train,0
357.json,train,0
1352.json,train,0
5812.json,train,1
1279.json,train,0
7235.json,valid,1
2707.json,train,1
6499.json,train,0
4867.json,train,1
8211.json,train,0
12768.json,test,0
2644.json,valid,1
7700.json,train,0
12062.json,train,0
11942.json,train,1
2032.json,train,1
2136.json,train,1
4311.json,train,0
12125.json,train,0
10506.json,valid,1
4685.json,train,0
1723.json,train,1
12698.json,test,1
671.json,train,0
4381.json,valid,0
1469.json,train,1
1805.json,train,1
7596.json,train,1
12929.json,test,0
9608.json,train,1
11723.json,train,0
4151.json,train,1
13476.json,train,1
5743.json,train,0
5531.json,train,1
1246.json,train,0
9684.json,train,1
29.json,train,0
2017.json,train,0
10926.json,train,0
4696.json,train,1
1427.json,train,0
7919.json,valid,1
8288.json,train,1
9131.json,train,0
6047.json,train,1
5992.json,train,1
11236.json,train,0
9894.json,train,0
11791.json,train,0
5380.json,train,0
2227.json,train,0
7890.json,train,1
2311.json,train,0
6299.json,valid,1
12367.json,train,1
8902.json,test,0
585.json,train,1
8175.json,train,0
3718.json,train,0
5717.json,train,1
781.json,test,1
9060.json,train,0
10006.json,train,1
11143.json,train,1
7808.json,train,0
12035.json,train,0
5979.json,train,1
1012.json,test,1
558.json,train,1
12721.json,train,0
7227.json,train,1
8285.json,test,1
4419.json,train,0
11095.json,train,1
2085.json,train,1
6614.json,train,0
7901.json,train,0
10021.json,train,1
12430.json,train,1
421.json,train,0
4590.json,train,0
1154.json,train,1
734.json,train,0
10754.json,valid,1
5884.json,train,1
10693.json,train,1
4352.json,train,0
11787.json,train,0
11927.json,train,1
5267.json,train,1
4986.json,train,0
2931.json,train,0
1811.json,train,1
1506.json,train,0
6979.json,train,1
12582.json,valid,0
3234.json,train,1
5821.json,train,1
11314.json,train,0
4330.json,train,0
1928.json,train,0
3117.json,train,0
2839.json,train,1
1085.json,train,1
4078.json,train,1
1850.json,train,1
7515.json,train,1
8123.json,train,1
3735.json,train,1
10400.json,train,0
3040.json,train,0
5533.json,train,0
11386.json,train,0
7636.json,train,0
4789.json,train,1
6811.json,test,0
4772.json,train,1
12505.json,train,1
5753.json,test,0
9543.json,train,0
9643.json,train,0
7644.json,train,1
8515.json,train,1
5627.json,train,0
7507.json,train,0
11453.json,train,1
3213.json,train,0
8107.json,train,0
13017.json,train,0
10945.json,train,0
3936.json,train,0
142.json,train,0
1961.json,train,0
565.json,valid,1
417.json,train,1
10142.json,train,1
7857.json,train,1
8639.json,train,1
10428.json,train,0
9168.json,train,1
3393.json,train,1
7171.json,train,0
2731.json,test,0
6155.json,train,1
13143.json,train,1
12063.json,train,1
458.json,train,1
4213.json,train,1
2551.json,train,1
10869.json,test,0
10908.json,train,1
2599.json,train,0
813.json,valid,1
4786.json,train,1
12596.json,test,1
5830.json,train,1
10580.json,train,1
1868.json,train,1
3564.json,train,0
1472.json,valid,0
937.json,train,0
1195.json,train,1
1267.json,train,1
7818.json,test,0
4131.json,test,0
1054.json,train,0
1105.json,train,1
9902.json,train,1
13267.json,train,0
5476.json,train,0
1414.json,train,1
11715.json,train,0
7043.json,train,1
4537.json,test,0
259.json,train,0
5894.json,train,1
12455.json,train,0
1076.json,train,0
8501.json,train,0
12894.json,train,0
8068.json,train,1
6660.json,test,0
721.json,train,1
6910.json,train,0
9658.json,train,1
8148.json,train,0
4621.json,train,0
10015.json,valid,0
4907.json,train,0
2567.json,train,1
8296.json,train,0
11815.json,train,1
3952.json,train,0
8142.json,train,0
12019.json,train,0
9122.json,train,0
511.json,train,0
5709.json,train,0
1546.json,train,0
11323.json,train,1
6599.json,train,1
4336.json,valid,0
9706.json,train,1
10337.json,valid,1
2958.json,test,1
12211.json,train,0
11722.json,train,0
12072.json,valid,1
4043.json,valid,1
7284.json,train,0
12573.json,train,0
5386.json,train,0
6414.json,valid,0
1041.json,train,1
1386.json,train,0
11015.json,valid,1
11528.json,train,1
7460.json,train,0
13471.json,train,0
7622.json,train,1
4391.json,test,1
9922.json,train,0
10970.json,train,0
6605.json,valid,1
1866.json,train,0
11867.json,test,1
5491.json,train,0
6420.json,train,1
9023.json,train,1
5939.json,train,0
6075.json,train,0
4473.json,train,0
355.json,train,1
1176.json,train,0
7290.json,train,1
10966.json,train,0
4806.json,train,1
966.json,train,0
11750.json,valid,0
358.json,train,1
6790.json,train,1
1428.json,train,1
9751.json,train,1
11874.json,train,0
90.json,train,1
11164.json,train,1
9788.json,test,1
5001.json,train,1
10735.json,train,1
12213.json,train,0
6672.json,train,0
9180.json,train,0
9585.json,valid,1
473.json,train,0
8081.json,valid,1
11771.json,train,1
6509.json,train,1
9826.json,train,1
7291.json,train,1
11973.json,train,1
2593.json,train,1
8897.json,train,0
11795.json,train,0
4269.json,train,0
7015.json,train,1
1206.json,train,0
7407.json,valid,0
3149.json,train,1
4723.json,train,0
2641.json,train,1
11046.json,train,0
3346.json,train,1
1711.json,train,0
9411.json,train,1
11520.json,train,1
8474.json,train,0
8488.json,train,0
11580.json,train,0
5644.json,train,0
12109.json,train,1
4740.json,train,1
5336.json,train,1
9885.json,train,0
4044.json,train,0
6370.json,test,0
5368.json,train,0
8886.json,valid,0
7873.json,train,0
2506.json,test,1
6274.json,train,0
5482.json,train,0
3422.json,train,1
10406.json,train,0
3569.json,train,1
6402.json,train,1
7251.json,train,1
12389.json,train,0
3795.json,train,1
2128.json,valid,0
2550.json,train,0
7526.json,train,1
11947.json,train,1
13052.json,valid,0
3733.json,train,0
6500.json,train,0
2175.json,valid,0
4144.json,train,0
11121.json,valid,0
1778.json,valid,1
8252.json,train,0
12854.json,train,0
10182.json,train,0
10091.json,test,0
7628.json,train,1
8357.json,train,0
4368.json,train,0
13463.json,train,1
4205.json,train,0
3081.json,valid,1
13149.json,train,1
3516.json,train,0
3334.json,train,0
7992.json,train,0
8563.json,train,0
4499.json,train,1
4627.json,train,1
125.json,test,0
8224.json,train,0
5358.json,train,0
1173.json,train,1
540.json,train,0
128.json,train,0
1293.json,train,1
11926.json,train,0
1966.json,train,1
62.json,train,0
5061.json,test,1
3069.json,train,1
13074.json,train,0
23.json,train,0
10263.json,train,1
8473.json,train,1
12825.json,train,0
285.json,train,0
9849.json,train,0
5390.json,train,0
9438.json,train,0
10321.json,train,1
2286.json,valid,1
6481.json,train,1
11136.json,train,0
4826.json,train,0
10383.json,train,0
12937.json,train,1
6045.json,test,1
7100.json,train,0
12405.json,train,1
9619.json,train,1
2427.json,valid,1
2984.json,train,1
1219.json,train,0
8153.json,valid,1
1944.json,train,1
4634.json,valid,0
11653.json,train,1
3461.json,train,1
834.json,train,0
12344.json,train,0
2498.json,test,0
10223.json,test,1
7484.json,train,1
220.json,train,0
1161.json,train,0
3225.json,train,1
7085.json,valid,0
6492.json,train,0
4364.json,train,0
519.json,valid,1
3937.json,train,1
12652.json,train,1
3198.json,train,0
4284.json,train,0
1947.json,train,1
3760.json,train,0
4095.json,test,0
684.json,train,0
9607.json,train,0
3477.json,train,0
10119.json,train,0
8880.json,train,1
1759.json,train,0
2362.json,test,0
1998.json,train,1
5972.json,train,1
8234.json,train,0
11461.json,train,1
12599.json,test,0
2001.json,valid,0
7554.json,train,0
9354.json,train,1
10514.json,train,0
11643.json,train,0
7798.json,train,1
9704.json,train,0
8045.json,train,0
13335.json,train,1
6341.json,train,0
13324.json,test,0
11578.json,train,1
6877.json,train,1
5091.json,test,1
2364.json,train,0
12271.json,train,0
595.json,train,1
10650.json,train,1
9013.json,train,1
11641.json,train,0
12695.json,train,0
1272.json,train,1
5874.json,valid,0
1614.json,train,0
4990.json,train,1
7266.json,train,0
6006.json,test,1
57.json,train,0
6477.json,train,1
8749.json,train,1
10078.json,train,0
9439.json,train,0
7550.json,train,0
1107.json,train,1
8724.json,train,0
740.json,train,0
4063.json,train,0
3241.json,train,0
374.json,train,0
5696.json,train,1
10311.json,train,0
8746.json,train,0
8879.json,train,1
12561.json,train,1
10689.json,train,0
10101.json,train,1
13106.json,train,1
5523.json,train,0
6799.json,valid,1
1366.json,train,0
11830.json,train,1
8644.json,train,1
8367.json,train,1
3076.json,valid,0
8231.json,valid,1
6161.json,train,1
5416.json,test,0
1445.json,train,0
8201.json,valid,1
12527.json,train,0
2876.json,test,0
6988.json,train,1
3201.json,train,1
5592.json,train,0
12895.json,train,1
8083.json,train,0
2203.json,test,0
13393.json,train,1
7931.json,train,1
5118.json,train,1
8187.json,train,1
9189.json,train,0
11588.json,test,1
8451.json,train,1
1436.json,train,0
2841.json,train,0
10854.json,train,0
9080.json,test,0
6115.json,train,1
2114.json,test,1
8789.json,train,1
4779.json,train,0
10487.json,train,0
7223.json,test,0
4876.json,train,0
9761.json,train,1
4178.json,train,0
6009.json,train,0
1268.json,train,0
1690.json,train,0
5762.json,valid,0
7394.json,train,0
6083.json,test,1
3943.json,train,0
11382.json,train,1
3401.json,train,0
2485.json,train,1
9360.json,train,1
9079.json,train,0
2068.json,train,0
12411.json,train,0
9133.json,train,1
4241.json,train,0
5889.json,train,1
2682.json,train,1
2966.json,test,1
13251.json,test,1
9995.json,test,0
11962.json,train,1
10597.json,valid,1
5469.json,train,0
11697.json,train,0
12520.json,test,0
6140.json,train,1
7044.json,test,1
8299.json,train,0
2544.json,train,0
1199.json,test,0
12760.json,valid,0
6359.json,train,1
280.json,train,0
7257.json,train,1
326.json,train,1
11140.json,train,0
5162.json,train,0
706.json,train,1
450.json,test,1
9957.json,test,1
3033.json,train,0
4852.json,train,0
7951.json,train,0
6542.json,train,1
5508.json,train,0
4916.json,train,0
10512.json,test,1
12973.json,train,1
8486.json,test,0
2048.json,valid,0
12910.json,valid,1
9274.json,train,1
10695.json,test,0
3466.json,train,1
1576.json,test,0
13517.json,train,0
1562.json,train,0
6394.json,train,0
1100.json,train,0
3518.json,test,0
4828.json,train,1
5225.json,train,0
7105.json,train,0
7629.json,train,1
1548.json,train,1
6714.json,train,1
8389.json,train,0
8616.json,train,0
6345.json,valid,1
3442.json,train,0
9992.json,train,1
3593.json,test,0
202.json,train,1
5513.json,train,0
223.json,train,1
2952.json,train,0
10757.json,test,1
8048.json,train,0
2288.json,valid,1
711.json,train,1
9551.json,train,1
2720.json,test,1
1320.json,valid,1
7398.json,train,1
10808.json,train,0
1539.json,valid,0
426.json,train,0
5782.json,train,0
4365.json,train,1
10086.json,train,0
12195.json,test,0
2557.json,test,1
1664.json,train,1
1544.json,train,0
6700.json,train,1
2614.json,train,0
13499.json,valid,1
7120.json,valid,0
8705.json,train,1
12828.json,train,1
10132.json,train,0
10175.json,test,0
8532.json,train,1
5235.json,train,0
1292.json,train,1
8978.json,valid,1
10489.json,train,1
12886.json,train,0
7728.json,test,0
10224.json,train,0
7090.json,train,0
8316.json,train,1
6424.json,train,0
7927.json,train,1
7084.json,test,0
7904.json,test,1
10685.json,valid,1
4900.json,valid,1
2983.json,test,0
6955.json,train,1
4937.json,train,1
9296.json,train,1
3507.json,valid,1
9215.json,valid,1
4652.json,train,1
6795.json,test,1
9996.json,train,0
9334.json,train,0
9798.json,train,1
8475.json,train,0
8896.json,train,0
8690.json,train,1
13113.json,train,0
2699.json,train,1
4408.json,train,0
10544.json,test,1
1831.json,valid,0
9190.json,train,0
1567.json,train,0
7872.json,train,0
9700.json,train,1
13236.json,test,1
10187.json,train,1
8788.json,train,0
3407.json,train,0
10740.json,valid,0
2152.json,train,1
9541.json,train,1
7754.json,train,0
10583.json,train,1
7653.json,train,0
487.json,test,1
5653.json,test,1
10675.json,train,0
1361.json,train,0
4823.json,train,1
8553.json,train,1
3098.json,train,1
11524.json,train,1
9554.json,train,0
12730.json,train,0
9975.json,valid,1
3504.json,train,1
13450.json,valid,1
2389.json,train,0
7696.json,test,1
9351.json,test,1
411.json,train,1
13483.json,train,0
12010.json,train,0
7563.json,train,0
7188.json,train,0
11334.json,train,0
7252.json,train,0
11367.json,train,1
11724.json,train,1
2066.json,train,1
13456.json,train,1
3970.json,train,0
1500.json,train,0
7866.json,train,0
5237.json,valid,0
6936.json,train,1
743.json,train,0
6308.json,train,0
8378.json,valid,0
4331.json,valid,0
442.json,train,0
5328.json,train,0
2343.json,train,0
12376.json,train,1
7385.json,valid,0
6659.json,train,0
2896.json,train,0
10033.json,train,1
12614.json,train,1
2804.json,train,0
4704.json,train,1
3829.json,valid,1
7556.json,train,0
6098.json,valid,1
13083.json,train,0
8798.json,test,1
8353.json,train,0
4894.json,train,1
13243.json,train,1
7499.json,valid,0
7799.json,train,1
7195.json,test,1
5033.json,train,0
4889.json,train,1
11149.json,train,0
5090.json,train,0
74.json,train,0
13492.json,train,1
10796.json,train,1
8021.json,train,0
6419.json,train,0
4489.json,train,0
4424.json,train,1
9329.json,valid,1
11792.json,valid,1
4164.json,train,0
9944.json,test,0
7231.json,valid,0
8988.json,train,0
5849.json,train,0
6724.json,train,1
1836.json,train,1
7607.json,test,1
9415.json,train,0
9616.json,train,1
379.json,test,0
8676.json,test,1
13351.json,train,1
10985.json,train,0
13024.json,train,1
4329.json,train,1
5221.json,train,1
1051.json,test,0
8671.json,train,0
5993.json,test,1
10290.json,valid,0
7390.json,train,0
10775.json,train,1
12000.json,train,0
11055.json,train,1
314.json,train,1
6023.json,train,0
388.json,train,1
10376.json,valid,0
2696.json,train,1
6246.json,valid,1
6320.json,test,0
3373.json,train,1
1965.json,train,0
7557.json,train,0
8943.json,train,0
10794.json,test,1
9471.json,train,0
5509.json,train,0
11428.json,train,1
6360.json,train,0
12740.json,train,1
1737.json,train,1
2300.json,train,0
13441.json,train,1
5995.json,train,0
11254.json,train,1
4659.json,train,0
8255.json,train,1
3548.json,train,1
4734.json,train,1
11975.json,train,1
5064.json,train,1
10862.json,train,1
10207.json,train,0
3956.json,train,0
13206.json,train,1
2545.json,train,1
4237.json,train,0
13062.json,train,0
7880.json,valid,0
4861.json,train,1
12879.json,train,0
10055.json,test,0
60.json,train,0
6422.json,train,0
9692.json,test,1
1465.json,train,0
4524.json,train,0
9767.json,train,0
7028.json,train,0
6114.json,train,0
7202.json,train,0
7306.json,train,0
528.json,valid,0
630.json,train,0
3935.json,train,0
11377.json,train,1
7172.json,train,1
12744.json,train,0
7094.json,valid,0
6922.json,test,1
8744.json,train,1
9319.json,train,1
221.json,train,1
7388.json,train,0
1476.json,train,0
11717.json,train,0
4504.json,train,1
1763.json,train,1
10765.json,train,0
10703.json,train,0
11527.json,train,1
1160.json,train,1
5021.json,train,0
2674.json,train,1
13197.json,train,1
4351.json,train,1
7752.json,train,0
7395.json,train,0
4290.json,train,0
3634.json,train,1
8875.json,train,0
1410.json,train,0
997.json,train,0
11683.json,train,1
6244.json,train,0
10367.json,train,0
6289.json,train,1
6038.json,train,1
12974.json,train,1
4811.json,train,0
2773.json,valid,1
11669.json,valid,0
13136.json,train,0
2847.json,train,0
5810.json,test,0
5854.json,train,1
4209.json,valid,0
7262.json,train,0
12364.json,train,1
6999.json,train,1
7796.json,train,1
1498.json,train,0
3706.json,test,1
12054.json,train,0
10964.json,train,0
9863.json,train,0
714.json,test,0
9152.json,train,1
30.json,train,0
2604.json,train,1
11263.json,train,1
2053.json,train,0
4735.json,train,1
7386.json,train,1
11822.json,train,0
10729.json,train,0
3747.json,train,1
429.json,train,0
12980.json,train,1
7239.json,train,1
9179.json,train,0
5188.json,train,1
13495.json,train,0
8247.json,train,0
2870.json,train,1
10541.json,valid,0
11283.json,train,0
13.json,train,0
7203.json,valid,0
9928.json,train,1
4030.json,valid,1
246.json,train,0
2212.json,train,0
11824.json,train,1
335.json,train,0
7467.json,train,0
6634.json,train,0
10842.json,train,0
4755.json,train,0
7194.json,train,1
2256.json,train,0
12274.json,train,0
4361.json,train,0
9844.json,test,1
11814.json,train,1
12081.json,train,1
12085.json,train,0
10230.json,train,0
6560.json,test,0
12387.json,valid,1
4578.json,valid,0
12413.json,train,0
9093.json,test,1
10310.json,train,0
7279.json,train,0
611.json,train,0
3786.json,train,0
2261.json,train,1
2795.json,train,0
9529.json,train,1
137.json,valid,1
9477.json,train,1
11332.json,train,0
7876.json,test,1
6142.json,train,1
11751.json,test,0
1368.json,train,0
613.json,train,0
5352.json,train,1
7159.json,train,1
3019.json,train,0
8528.json,train,0
10787.json,train,0
2464.json,train,1
293.json,test,1
13522.json,train,0
12640.json,train,1
12508.json,train,0
9347.json,train,0
4703.json,train,0
11621.json,train,1
5087.json,test,1
11259.json,train,1
10688.json,train,1
9672.json,train,1
4707.json,train,1
7081.json,train,1
8441.json,train,1
10138.json,train,1
2822.json,train,0
2708.json,train,1
11324.json,test,0
12463.json,train,0
4500.json,train,1
6912.json,train,1
10653.json,train,0
4495.json,test,1
33.json,train,1
99.json,valid,0
12136.json,train,0
3556.json,train,0
13377.json,valid,0
3131.json,train,0
1662.json,train,0
420.json,train,1
12142.json,train,0
4037.json,train,1
1447.json,train,1
7205.json,train,0
2845.json,train,0
8919.json,train,1
176.json,train,1
6699.json,test,1
87.json,test,0
621.json,train,0
9876.json,train,1
1556.json,test,0
2107.json,train,1
10435.json,train,0
992.json,test,0
5493.json,train,0
3886.json,train,0
13260.json,train,0
1503.json,train,0
6003.json,train,0
6641.json,train,0
7409.json,train,0
11402.json,train,1
11446.json,train,1
11457.json,train,1
9792.json,train,0
9138.json,train,0
3468.json,train,0
5877.json,train,0
5659.json,train,0
11229.json,test,0
7180.json,train,1
6679.json,train,1
4628.json,test,0
2947.json,valid,1
13498.json,train,1
85.json,train,0
6870.json,train,1
10370.json,train,1
7970.json,test,1
11459.json,valid,1
4278.json,train,1
4028.json,train,0
5274.json,train,1
5842.json,train,1
8516.json,valid,1
191.json,train,1
8098.json,train,0
3016.json,valid,0
7831.json,train,0
440.json,train,0
3980.json,test,1
12071.json,train,0
8030.json,test,1
7197.json,test,0
13069.json,train,0
3790.json,train,1
3060.json,train,0
13349.json,train,1
1641.json,test,1
7933.json,train,0
1198.json,train,1
7889.json,train,0
5748.json,train,1
1307.json,train,0
2642.json,valid,1
5843.json,valid,0
489.json,train,0
2672.json,train,1
9440.json,train,0
10962.json,test,0
10490.json,train,0
4342.json,train,1
5778.json,train,0
8507.json,train,1
3902.json,train,0
5625.json,train,1
3908.json,train,1
9312.json,test,0
4388.json,train,1
2686.json,valid,1
12700.json,train,0
9983.json,train,1
7967.json,train,0
445.json,train,0
5145.json,train,1
13029.json,test,1
12283.json,valid,1
10711.json,train,0
7074.json,train,0
8086.json,train,0
1757.json,train,0
13229.json,train,0
10593.json,train,1
7140.json,train,0
11671.json,train,1
5544.json,train,1
7964.json,train,1
1234.json,test,1
8707.json,train,0
4757.json,train,1
10610.json,train,0
7347.json,train,0
575.json,test,1
3169.json,train,0
2153.json,train,0
7909.json,test,0
10203.json,train,0
7957.json,valid,1
3641.json,train,1
12523.json,train,1
3354.json,train,0
11337.json,test,0
233.json,train,1
12795.json,train,1
4307.json,train,1
6523.json,train,0
7008.json,test,0
11268.json,train,1
6772.json,test,1
11312.json,train,0
1649.json,train,0
5269.json,train,0
10128.json,valid,1
7406.json,train,1
8100.json,train,1
9639.json,train,1
6123.json,test,1
7016.json,train,1
10555.json,train,0
6803.json,train,1
7506.json,train,0
6802.json,valid,1
6069.json,train,1
1396.json,train,0
1565.json,valid,1
5788.json,test,0
10355.json,test,0
4566.json,train,0
6107.json,train,0
12838.json,valid,1
11001.json,train,1
1560.json,train,0
4923.json,train,0
11276.json,test,0
2741.json,train,1
7599.json,train,0
4549.json,train,1
3290.json,train,0
1852.json,train,0
1906.json,valid,1
12990.json,train,0
5357.json,train,1
3111.json,train,1
9580.json,train,0
3488.json,train,0
4306.json,train,0
211.json,test,0
1600.json,train,0
9429.json,valid,0
1554.json,train,0
3821.json,train,0
9184.json,train,1
6810.json,train,1
2695.json,train,1
3557.json,train,1
7926.json,train,0
11083.json,test,0
1745.json,train,0
3166.json,train,1
7673.json,train,1
3083.json,train,0
4379.json,train,1
6847.json,train,0
11809.json,train,0
4007.json,train,1
8683.json,test,0
12909.json,train,1
11778.json,test,1
1080.json,train,1
7031.json,train,0
2160.json,train,1
4046.json,train,1
3207.json,train,0
4448.json,train,1
5027.json,train,1
8937.json,train,0
10358.json,train,1
5348.json,train,1
2149.json,test,1
10214.json,train,1
11028.json,train,0
3630.json,train,1
5437.json,train,1
9501.json,train,1
5774.json,train,0
10459.json,train,1
810.json,train,0
10586.json,train,1
6217.json,train,1
11616.json,train,0
4922.json,train,0
13447.json,train,0
3571.json,train,1
