id,label,statement,subject,speaker,job_title,state_info,party,barely_true_counts,false_counts,half_true_counts,mostly_true_counts,pants_on_fire_counts,context,split,label_clean
7515.json,barely-true,"Says indoor workers get less UV than outdoor workers, but they get more melanomas.","children,government-regulation,health-care,public-health",joseph-levy,,,organization,1,0,0,0,0,a legislative hearing ,train,barely-true
7126.json,barely-true,"Says in January 1992, George H. W. Bush probably had a 90 percent or even higher approval rating after the first Gulf War.",polls,john-wisniewski,State Assemblyman,New Jersey,democrat,2,2,0,1,0,an interview on NJToday,train,barely-true
5305.json,true,"In just a few decades, Social Security, Medicare and Medicaid, other mandatory spending programs, and paying interest due on the debt will eclipse our entire budget.","federal-budget,medicaid,medicare,social-security",kurt-schrader,U.S. representative,Oregon,democrat,0,1,3,0,0,congressional website ,train,true
11607.json,barely-true,8 Syrians caught at Texas border in Laredo.,"homeland-security,immigration",greg-abbott,governor,Texas,republican,11,3,8,6,5,a tweet,train,barely-true
4160.json,true,Florida Democrats put my Social Security number and my wifes Employment Identification Number in a mail piece.,campaign-advertising,allen-west,"U.S. representative, Florida District 22",Florida,republican,6,9,3,1,4,a Fox News interview,train,true
5681.json,pants-fire,Says Texas retained the right to have a navy when it joined the United States.,"history,military,states",chain-email,,,none,11,43,8,5,105,an email,train,pants-fire
11368.json,half-true,Israel has seen a 90 percent reduction in terrorist attacks that it attributes to building a 500-mile fence.,"foreign-policy,israel,terrorism",scott-walker,Milwaukee County Executive,Wisconsin,republican,26,41,32,40,11,a radio interview,train,half-true
1475.json,half-true,"The House passed a pay-as-you-go rule that said, ""If you wanted to have an investment, an entitlement, etc., you had to pay for it.""","federal-budget,stimulus",nancy-pelosi,House Minority Leader,California,democrat,3,7,11,2,3,a press conference,train,half-true
7524.json,half-true,The transportation package passed by the General Assembly would impose the largest tax increase in Virginias history.,taxes,jamie-radtke,,Virginia,republican,1,1,1,2,0,a website post.,test,half-true
6649.json,barely-true,We know there are more Democrats in Georgia than Republicans. We know that for a fact.,elections,mike-berlon,,Georgia,democrat,1,0,0,0,0,an article,test,barely-true
9735.json,pants-fire,Austin mayoral candidate Mike Martinez takes corporate money.,"campaign-finance,candidates-biography,city-government,corporations",eugene-sepulveda,Philanthropist,Texas,democrat,0,0,0,0,1,a Facebook post,train,pants-fire
1040.json,true,"President Obama will now own 60 percent of GM, and his union buddies will own almost 20 percent.","bankruptcy,market-regulation",michael-steele,chairman of the Republican National Committee,Maryland,republican,0,1,1,0,2,a press release.,train,true
9834.json,mostly-true,"In 2012, there were nearly 12.2 million arrests and only 410 uses of deadly force by police in the United States.","civil-rights,criminal-justice,guns,public-safety",edward-flynn,,,none,1,0,3,2,0,an interview,test,mostly-true
4905.json,pants-fire,Says the congressional ethics investigation against him was conducted by a very partisan political committee in a way that related more to the politics of the Democratic Party than to ethics.,"bipartisanship,ethics",newt-gingrich,"Co-host on CNN's ""Crossfire""",Georgia,republican,16,15,20,10,11,an interview with Fox News' Greta Van Susteren,valid,pants-fire
11755.json,barely-true,"Says Bernie Sanders health care plan would empower Republicangovernors to take away Medicaid,to take away health insurance for low-income and middle-income working Americans.",health-care,chelsea-clinton,,,democrat,1,0,1,0,0,a campaign event for Hillary Clinton,train,barely-true
12581.json,barely-true,"You cant get on an airplane, but more than 2,000 people on that list have been able to buy a gun.","guns,terrorism",john-garamendi,U.S. House of Representatives,California,democrat,1,0,0,1,0,a speech.,train,barely-true
6575.json,mostly-true,"Wealthy taxpayers, not middle-income earners, get most of the deductions in the tax code.","income,taxes,wealth",paul-ryan,U.S. Representative,Wisconsin,republican,19,6,16,14,2,an interview,train,mostly-true
11242.json,true,More Americans have died from guns in the United States since 1968 than on battlefields of all the wars in American history.,"guns,military",nicholas-kristof,,,none,0,1,0,2,0,his column in the New York Times,test,true
4007.json,false,The president released all of the oil from the Strategic Oil Reserve.,energy,michele-bachmann,Congresswoman,Minnesota,republican,8,22,6,4,16,"an interview on CBS's ""Face the Nation""",train,false
8048.json,mostly-true,"Since I was elected, crime rates have been at their lowest in over a decade.",crime,bill-foster,"Mayor, St. Petersburg",Florida,republican,1,0,2,2,0,a campaign brochure,train,mostly-true
12115.json,half-true,"During the last five years, Iran has perpetrated terror attacks in 25 different countries on five continents.","foreign-policy,terrorism",donald-trump,President-Elect,New York,republican,63,114,51,37,61,a speech to the American Israel Public Affairs Committee,valid,half-true
365.json,pants-fire,Barack Obama loves Che Guevara.,history,blog-posting,,,none,7,19,3,5,44,blog postings responding to a news video showing the flag.,train,pants-fire
5756.json,half-true,Weve brought trade cases against China at nearly twice the rate as the last administration.,"bush-administration,china,job-accomplishments,trade",barack-obama,President,Illinois,democrat,70,71,160,163,9,a speech at Port of Tampa,test,half-true
12838.json,pants-fire,"Nobody covered the remarks of Patricia Smith, the mother of a Benghazi victim, live, but almost everybody covered KhizrKhans, Mr. Khans remarks live.",pundits,brian-kilmeade,Fox and Friends co-host,,none,0,2,0,0,1,on Fox and Friends,valid,pants-fire
4035.json,mostly-true,"Since I took office, weve created 76,800 jobs.",jobs,rick-scott,Governor,Florida,republican,28,23,38,34,7,a statement,train,mostly-true
3875.json,barely-true,"Part of his ride was to warn the British that were already there that, Hey, youre not going to succeed.","history,pundits",sarah-palin,,Alaska,republican,9,19,9,6,6,an interview on Fox,train,barely-true
1859.json,barely-true,Handel endorsed gay adoption in 2003 when she was running for chairwoman of the Fulton County Commission.,gays-and-lesbians,nathan-deal,,,republican,9,5,11,11,0,in a statement published in the Rome News Tribune.,train,barely-true
372.json,mostly-true,We borrow money from the Chinese to buy oil from the Saudis.,energy,hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,"a debate in Austin, Texas.",train,mostly-true
3727.json,false,The Bush tax cuts created about 8 million jobs over the first 10 years that they were in existence. Weve lost about 5 million of those jobs during this recession.,"economy,history,jobs,taxes",john-boehner,Speaker of the House of Representatives,Ohio,republican,13,22,11,4,2,"an interview on NBC's ""Today"" show",train,false
622.json,half-true,"First, he (Obama) opposed the surge. Then he confidently predicted that it would fail. Then he tried to prevent funding for the troops who carried out the surge.",iraq,john-mccain,U.S. senator,Arizona,republican,31,39,31,37,8,a speech in Las Vegas,train,half-true
4297.json,false,On abortion.,abortion,susan-combs,State comptroller,Texas,republican,0,1,0,0,1,an interview,train,false
7114.json,barely-true,Says because of Hurricane Sandy in Atlantic City much of that boardwalk no longer exists -- just the pillars where the boardwalk used to be.,"tourism,weather",frank-lautenberg,U.S. Senator,New Jersey,democrat,2,0,2,1,0,a speech on the Senate floor,train,barely-true
8059.json,half-true,"The FL Guard has defended our freedom in Afghanistan, Iraq, and put their lives at risk; now the fed govt is going to cut their pay 20%.","afghanistan,federal-budget,iraq,military",rick-scott,Governor,Florida,republican,28,23,38,34,7,a tweet,train,half-true
2670.json,mostly-true,Says John Loughlin voted to let people accused of domestic violence keep their guns.,"criminal-justice,guns,voting-record",david-cicilline,mayor of Providence,Rhode Island,democrat,7,4,5,4,1,a campaign radio advertisement,train,mostly-true
13374.json,false,The left is blatantly attempting to disrupt Georgias elections.,elections,brian-kemp,Secretary of State,Georgia,republican,0,2,0,0,0,a tweet,train,false
3063.json,mostly-true,TriMet is spending 4.2 million in fed funds to save $168K per year.,"government-efficiency,stimulus,transportation",lars-larson,radio talk show host,Oregon,none,1,1,0,1,0,Twitter,train,mostly-true
2006.json,mostly-true,President Barack Obama has deported more people in his first year in office than George W. Bush in his last year in office.,"immigration,legal-issues,abc-news-week",jorge-ramos,News anchor for Univision,Florida,journalist,1,0,2,1,0,an interview on ABC's 'This Week',train,mostly-true
7566.json,half-true,[A] 2009 USDA study found that 87 percent of chicken carcasses tested positive for generic E. coli ... just prior to packaging.,food-safety,physicians-committee-responsible-medicine,,,organization,0,1,1,0,0,a letter,train,half-true
10271.json,mostly-true,"Atlanta Mayor Kasim Reed became a city resident in the last annexation, opening the door to his candidacy.",elections,keisha-lance-bottoms,,,democrat,0,0,0,1,0,an Atlanta Journal-Constitution story,test,mostly-true
920.json,mostly-true,The House Democrats' so-called 'stimulus' has been stuffed with an astonishing $335 million to fund prevention programs of sexually transmitted diseases.,"economy,stimulus",national-republican-congressional-committee,,,republican,18,9,8,5,8,a news release,train,mostly-true
12457.json,false,"It was allowed, referring to her email practices.","homeland-security,technology",hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,an interview on ABC,train,false
4982.json,true,Says King Street Patriots held a fundraiser featuring an author who believes that registering the poor to vote is un-American.,"elections,poverty,welfare",boyd-richie,Texas Democratic Party chair,Texas,democrat,2,1,0,0,1,an email blast,train,true
11871.json,barely-true,Tell me what Madeleine Albrights position was on the War on Iraq. I wouldnt be surprised if she supported it.,"foreign-policy,iraq",bernie-s,U.S. Senator,Vermont,independent,18,12,22,41,0,comments on Meet the Press,valid,barely-true
3283.json,half-true,A federal system that verifies employees are authorized to work in the U.S. is inaccurate anywhere from 50 percent all the way up to in excess of 80 percent of the time.,immigration,david-raynor,"Senior Vice President, Government Affairs, Georgia Chamber of Commerce",Georgia,none,0,0,1,0,0,a state legislative committee meeting,train,half-true
1156.json,barely-true,"Most of the stimulus money will be spent not this year, not next year, but in 2011.","economy,pundits,stimulus",george-will,Columnist,Maryland,columnist,7,6,3,5,1,an interview on This Week with George Stephanopoulos,valid,barely-true
